epoch,train_loss,validation_purchase_recall_at_10,validation_purchase_ndcg_at_10,validation_viewplus_ndcg_at_10,validation_favoriteplus_ndcg_at_10
1.0,0.7994070439548283,0.13680154142581888,0.0738195254754873,0.07393847575231731,0.05275387782667812
2.0,0.7869272592303517,0.1676300578034682,0.08321833230078395,0.07692606057163709,0.060412383385915466
3.0,0.775986774282141,0.16666666666666666,0.08515030167502807,0.07876535840920869,0.059393903544494454
4.0,0.7663543826931125,0.16184971098265896,0.08336783395783937,0.08063051125553795,0.06013085990957435
5.0,0.7576279784296895,0.17630057803468208,0.08980086782073221,0.08145013107515021,0.06298550197066276
6.0,0.7496490426115937,0.17341040462427745,0.0920159236538102,0.07962958341975948,0.06184867550709218
7.0,0.74219868012837,0.18497109826589594,0.09105646955103276,0.08097652778856368,0.06262446601155212
8.0,0.7351738181742993,0.17341040462427745,0.08720652356520367,0.08023249807585559,0.061740305886762804
9.0,0.7287062452389643,0.17726396917148363,0.0873391565465391,0.07965337795648644,0.06331297705662861
10.0,0.7227789052240141,0.17726396917148363,0.08601923431621897,0.0795831261585756,0.06367515940404683
11.0,0.7175977452770694,0.18882466281310212,0.09327182447829775,0.07860318602937366,0.06360291928243524
12.0,0.7132302221361098,0.19171483622350674,0.09341661511998126,0.08090231892931726,0.06587153722480313
13.0,0.7095818945339748,0.197495183044316,0.09363734266455502,0.08053335280643865,0.06506359854286312
14.0,0.7064624481148772,0.197495183044316,0.09594394438637033,0.08034356767972016,0.06484969845483869
15.0,0.7037876097710578,0.20327552986512523,0.0960211066656659,0.08083213659806196,0.0662448457444807
16.0,0.7014202161149664,0.19171483622350674,0.09226227770743206,0.08054682241401602,0.06523017644962513
17.0,0.6992461301468231,0.19171483622350674,0.0923134378625633,0.08117103155828624,0.06576711443514277
18.0,0.697355602468763,0.19171483622350674,0.09098232323387168,0.08225341931228786,0.06642189972003644
19.0,0.6952936944070753,0.20327552986512523,0.09776633220835088,0.08047971197087836,0.06611170622373667
20.0,0.6936922066814297,0.20327552986512523,0.09634767189736003,0.0811308708185518,0.06730876519062841
21.0,0.6919209845773466,0.2003853564547206,0.09596876330445937,0.08029994779594458,0.0652024989574772
22.0,0.6903079695753999,0.2003853564547206,0.0966922734097822,0.08060349650855325,0.06508740747015894
23.0,0.6885960842226888,0.20809248554913296,0.09985483717897095,0.08106891917441664,0.06550425715675987
24.0,0.6869912789418147,0.1994219653179191,0.09374984207444667,0.08104070193893721,0.064673540035609
25.0,0.6853190070980197,0.1994219653179191,0.09425920383268625,0.08044880926338203,0.06406780043970964
26.0,0.6838030153578454,0.1907514450867052,0.09059946903873176,0.08085589310399685,0.06422588387133109
27.0,0.6821857468112484,0.18208092485549132,0.09067623856394647,0.0806882349277458,0.06362579579010401
28.0,0.6805002813810831,0.18208092485549132,0.08886744040772863,0.0809799062075021,0.06377816813432109
