epoch,train_loss,validation_purchase_recall_at_10,validation_purchase_ndcg_at_10,validation_viewplus_ndcg_at_10,validation_favoriteplus_ndcg_at_10
1.0,0.8051825427747035,0.06936416184971098,0.04141506613430086,0.048014733659301215,0.022561213959123038
2.0,0.8027872882046543,0.07514450867052024,0.04442777254340996,0.04760221547408066,0.020961736170442034
3.0,0.8006090973759745,0.07803468208092486,0.04801480025272972,0.046431721107713916,0.023109208469132482
4.0,0.7979898852306407,0.0741811175337187,0.04789016705271414,0.04586367427970622,0.024665627054134432
5.0,0.7940256313963251,0.09441233140655106,0.05024420060693647,0.04805633495001716,0.03141081144818725
6.0,0.7875992485455104,0.10500963391136803,0.053337608328743506,0.053381980243443594,0.03969783599884624
7.0,0.7773000617603679,0.1136801541425819,0.06293625906508893,0.05856669200514611,0.04550601304312248
8.0,0.762799464739286,0.128131021194605,0.0688382665765712,0.06411928718364136,0.05284738946543956
9.0,0.7457344774361495,0.1628131021194605,0.07962079805069427,0.06648022571043366,0.05352758901462583
10.0,0.7290025923278306,0.1628131021194605,0.08489259831007008,0.07106602951848724,0.05658184779965563
11.0,0.7148973424356062,0.174373795761079,0.08766221821051977,0.07251280311335125,0.05714557437055558
12.0,0.7038142897270538,0.17630057803468208,0.087910657943779,0.07282892548103718,0.0578965341626375
13.0,0.695077372776283,0.17630057803468208,0.08740938065123291,0.07406246338120176,0.05694080556620144
14.0,0.6880993017783532,0.17052023121387283,0.0871419469560959,0.07426316728133035,0.05580343676660685
15.0,0.6818802454969385,0.18497109826589594,0.09161543829636,0.07464916860575983,0.0570525796900376
16.0,0.6764905583727491,0.18208092485549132,0.09053134647715819,0.07440664506994737,0.05561099536994943
17.0,0.6714438206546909,0.17726396917148363,0.08977024420203299,0.07340135697549864,0.05415997954481647
18.0,0.6666522890656859,0.18304431599229287,0.09027517375207214,0.07442715347201335,0.054636257452029595
19.0,0.6618557421715705,0.18015414258188825,0.09266245923705557,0.0738516188411148,0.05518968839293353
20.0,0.6575656742840023,0.18015414258188825,0.0925964229702348,0.07332714064612354,0.0545738845109964
21.0,0.6532124890075935,0.17148362235067438,0.09156855844825526,0.07289471008645262,0.054701133698823644
22.0,0.6491120555898645,0.17726396917148363,0.09140740816993331,0.07158120681995898,0.05513522574592991
23.0,0.6449831036420969,0.174373795761079,0.0975427582900409,0.07136190534881542,0.056306408426914124
24.0,0.6410864630898276,0.174373795761079,0.09795717649218597,0.07103370793228354,0.05595697785924989
25.0,0.6371593724240313,0.18015414258188825,0.09769563872176318,0.0706289666770244,0.05603763384490719
26.0,0.6334333229850937,0.18111753371868977,0.09439164543117397,0.07044768937356528,0.0551806966989592
27.0,0.6297653409150931,0.17726396917148363,0.09481603644739287,0.07075099249100124,0.055821992360859475
28.0,0.6260948043603164,0.18111753371868977,0.09620398859813634,0.0710985743324185,0.05576171956771897
29.0,0.6225800808969435,0.1724470134874759,0.09079387251461093,0.07026339205289066,0.05550800578546173
